order_id,account_id,bank_to,account_to,amount,k_symbol
31939,1733,UV,57563334,5808,MANAGEMENT
31940,1734,UV,77629792,9431,MANAGEMENT
31941,1736,MN,76685434,3666,MANAGEMENT
31942,1737,GH,66021996,3103,MANAGEMENT
31943,1737,QR,67832314,2329,
31944,1738,MN,79240321,1998,MANAGEMENT
31945,1739,GH,76534843,9979,MANAGEMENT
31946,1740,WX,75491714,2713,MANAGEMENT
31947,1741,IJ,79026174,2366,MANAGEMENT
31948,1742,IJ,12537497,3827,MANAGEMENT
31949,1743,EF,61555409,2279,MANAGEMENT
31950,1744,KL,26504409,3317,MANAGEMENT
31951,1747,MN,87503873,871,MANAGEMENT
31952,1747,MN,40159267,1118,
31956,1749,AB,64197915,4561,RENTAL
31957,1749,MN,42665183,9678,MANAGEMENT
31958,1750,MN,37446361,4028,MANAGEMENT
31959,1750,OP,16547310,5517,
31964,1756,GH,88401656,6307,MANAGEMENT
31965,1758,IJ,45051741,9384,MANAGEMENT
31966,1758,ST,56174659,355,
31967,1759,EF,39091742,1856,MANAGEMENT
31968,1759,WX,8029026,1866,
31969,1760,GH,58458250,1458,MANAGEMENT
31970,1760,WX,63081288,251,MANAGEMENT
31971,1761,AB,93704944,3048,MANAGEMENT
31972,1761,EF,69640517,3407,
31973,1761,ST,75990485,294,INSURANCE
31974,1762,CD,73894780,853,MANAGEMENT
31975,1762,QR,49858301,3352,
31976,1762,MN,87955689,1972,INSURANCE
31977,1762,QR,76073628,6893,LOAN
31978,1763,UV,70918726,1146,MANAGEMENT
31979,1763,QR,52545648,5539,
31980,1764,CD,31592887,5270,MANAGEMENT
31981,1765,EF,89295994,2011,MANAGEMENT
31982,1766,KL,85209738,4353,MANAGEMENT
31983,1766,EF,6482232,43,
31984,1766,YZ,88636147,49,INSURANCE
31985,1766,OP,41643542,2390,
31986,1766,CD,41536575,501,LOAN
31987,1767,ST,54714965,2266,MANAGEMENT
31988,1767,KL,65165352,1523,
31989,1767,IJ,83130889,1040,INSURANCE
31990,1770,EF,27800739,8351,MANAGEMENT
31991,1771,GH,38500511,3052,MANAGEMENT
31992,1772,WX,51707452,5633,LOAN
31993,1772,IJ,88971179,11994,MANAGEMENT
31994,1773,ST,35383325,2877,MANAGEMENT
31995,1774,AB,60821378,2170,MANAGEMENT
31996,1775,QR,25300705,2343,MANAGEMENT
31997,1776,YZ,86032962,5710,MANAGEMENT
31998,1776,WX,80855452,1800,LOAN
31999,1777,YZ,22132706,1240,MANAGEMENT
32000,1777,AB,64771890,1418,
32001,1777,AB,96171360,1657,INSURANCE
32002,1778,YZ,55264913,3432,MANAGEMENT
32003,1779,KL,92837720,3023,MANAGEMENT
32004,1779,EF,47371226,1230,
32005,1779,IJ,7877719,61,INSURANCE
32006,1780,UV,76511865,5429,MANAGEMENT
32007,1782,EF,99716561,3231,MANAGEMENT
32008,1783,EF,7060194,6003,MANAGEMENT
32009,1784,EF,14724040,1785,MANAGEMENT
32010,1785,IJ,39795231,1722,MANAGEMENT
32011,1786,QR,45089298,8818,MANAGEMENT
32012,1787,EF,8468449,8033,LOAN
32014,1790,KL,20001995,2096,MANAGEMENT
32015,1790,ST,2797884,1935,
32016,1791,ST,62828624,6956,MANAGEMENT
32017,1792,IJ,49249744,1712,MANAGEMENT
32018,1793,IJ,77564143,5182,MANAGEMENT
32019,1793,ST,32010120,1345,RENTAL
32020,1794,ST,3015161,2867,MANAGEMENT
32021,1794,MN,76406907,1890,
32022,1794,CD,95064234,198,INSURANCE
32023,1794,IJ,75616937,47,
32024,1795,MN,78194093,3850,MANAGEMENT
32025,1796,UV,5695713,1809,MANAGEMENT
32026,1796,AB,33720845,1228,
32027,1797,CD,18348533,3835,MANAGEMENT
32028,1797,ST,92369353,4015,
32029,1798,AB,9787851,2602,MANAGEMENT
32030,1798,MN,65253668,1687,
32031,1798,YZ,15383804,4316,INSURANCE
32032,1799,MN,72883474,2514,MANAGEMENT
32033,1800,KL,54079008,5103,MANAGEMENT
32034,1800,EF,27750283,1643,
32035,1801,OP,33671474,4610,LOAN
32036,1801,QR,49547737,4167,MANAGEMENT
32037,1801,YZ,80957543,3419,
32038,1801,AB,73968469,956,INSURANCE
32039,1802,UV,57112502,1112,MANAGEMENT
32040,1802,CD,33883029,1396,MANAGEMENT
32041,1803,AB,29663437,1474,MANAGEMENT
32042,1803,YZ,14515853,829,
32043,1805,YZ,56198263,2693,RENTAL
32044,1805,OP,38994044,3110,MANAGEMENT
32045,1806,UV,84037089,2552,MANAGEMENT
32046,1807,YZ,25078994,4731,MANAGEMENT
32047,1808,QR,39164525,8033,LOAN
32048,1809,KL,35650015,6269,MANAGEMENT
32049,1809,WX,62114232,183,
32050,1809,WX,80008905,6860,INSURANCE
32051,1810,ST,40205115,5925,MANAGEMENT
32052,1811,EF,84066038,3991,LOAN
32053,1811,ST,37117743,4206,MANAGEMENT
32054,1811,KL,87739562,6745,
32055,1812,KL,96231013,1169,MANAGEMENT
32056,1812,EF,95304095,1133,
32057,1813,GH,39702093,812,MANAGEMENT
32058,1813,QR,343406,4350,
32059,1814,QR,75643884,3035,MANAGEMENT
32060,1815,OP,19580573,6037,MANAGEMENT
32061,1815,QR,69614529,3859,
32062,1816,MN,50690215,2824,MANAGEMENT
32063,1817,CD,57132309,9131,MANAGEMENT
32064,1819,UV,82792853,3991,LOAN
32065,1819,OP,78877323,966,MANAGEMENT
32066,1819,MN,18223607,1236,
32067,1819,UV,82754003,8253,INSURANCE
32068,1820,WX,58238744,7794,MANAGEMENT
32069,1821,IJ,23474955,9385,MANAGEMENT
32070,1822,IJ,19228476,1996,MANAGEMENT
32071,1823,QR,10427672,2347,MANAGEMENT
32072,1824,AB,51449030,319,MANAGEMENT
32073,1824,CD,62974762,9515,
32074,1825,QR,87801843,1425,MANAGEMENT
32075,1825,ST,42349684,2688,
32076,1826,OP,62603348,9921,MANAGEMENT
32077,1827,EF,47742539,2567,MANAGEMENT
32078,1828,KL,22854000,2395,RENTAL
32079,1828,EF,60668200,4036,MANAGEMENT
32080,1828,UV,98265254,1613,
32081,1828,WX,90934735,153,INSURANCE
32082,1828,YZ,21647364,1498,
32083,1829,UV,42750388,3684,MANAGEMENT
32084,1830,YZ,23603689,7692,MANAGEMENT
32085,1831,KL,26089942,2047,MANAGEMENT
32086,1832,UV,33134043,2072,RENTAL
32087,1832,QR,46307826,3275,MANAGEMENT
32088,1832,CD,19165534,139,
32089,1832,CD,5385864,581,INSURANCE
32090,1832,CD,85279571,5933,
32091,1833,KL,98189168,1674,MANAGEMENT
32092,1834,QR,4736280,8084,MANAGEMENT
32093,1835,GH,45864230,5938,MANAGEMENT
32094,1835,AB,98761927,1431,
32095,1836,YZ,46282643,6666,MANAGEMENT
32096,1836,EF,2027774,1685,
32097,1837,GH,47965639,6387,MANAGEMENT
32098,1838,EF,65023559,2072,RENTAL
32099,1838,UV,67060506,8940,MANAGEMENT
32100,1839,OP,76028460,3093,MANAGEMENT
32101,1841,MN,89823549,2840,MANAGEMENT
32102,1841,KL,52448677,259,
32104,1843,QR,70984434,2939,LOAN
32105,1843,QR,62958741,6994,MANAGEMENT
32106,1844,EF,32871842,2161,MANAGEMENT
32107,1845,QR,5894870,12537,MANAGEMENT
32108,1846,UV,47556239,2062,MANAGEMENT
32109,1847,MN,59477126,1815,MANAGEMENT
32110,1848,KL,94460415,3473,MANAGEMENT
32115,1851,WX,48939102,3649,MANAGEMENT
32116,1852,ST,43960928,2199,MANAGEMENT
32117,1854,IJ,67782974,3948,MANAGEMENT
32118,1855,MN,27503836,2897,MANAGEMENT
32119,1856,MN,85599320,725,MANAGEMENT
32120,1856,WX,413990,1449,
32121,1857,CD,39414250,4295,MANAGEMENT
32122,1857,GH,97685545,279,
32123,1858,ST,97497385,3764,MANAGEMENT
32124,1859,WX,63530605,2826,MANAGEMENT
32125,1860,GH,54349380,2170,MANAGEMENT
32126,1861,QR,9564370,1574,MANAGEMENT
32127,1861,AB,86292242,1519,
32128,1862,YZ,95449792,6602,LOAN
32129,1863,GH,79569941,3371,MANAGEMENT
32130,1863,ST,28247505,1096,
32131,1863,QR,11498463,201,INSURANCE
32133,1865,EF,61108732,1915,MANAGEMENT
32134,1866,IJ,75322639,5051,MANAGEMENT
32135,1866,MN,7592410,1896,LOAN
32136,1868,CD,26658559,12111,MANAGEMENT
32137,1869,YZ,44563007,1054,LOAN
32138,1872,MN,37390577,5886,MANAGEMENT
32139,1872,UV,67046397,137,
32141,1874,ST,15775823,2100,MANAGEMENT
32142,1875,OP,47586584,3094,MANAGEMENT
32143,1876,IJ,65358716,2329,MANAGEMENT
32144,1876,YZ,2049482,723,
32145,1876,EF,57234233,8710,LOAN
32146,1877,AB,71872693,1198,MANAGEMENT
32147,1877,UV,99609601,629,MANAGEMENT
32148,1879,WX,53768026,907,MANAGEMENT
32149,1879,QR,75441211,1119,
32150,1881,AB,4048985,2046,MANAGEMENT
32151,1881,CD,72414660,3640,
32152,1882,IJ,5768174,1907,MANAGEMENT
32153,1882,AB,81505483,1936,
32154,1882,OP,35459327,60,INSURANCE
32157,1886,QR,56325697,4513,LOAN
32158,1886,KL,65109085,4198,MANAGEMENT
32159,1887,IJ,2468169,5608,MANAGEMENT
32160,1888,KL,40829509,4780,LOAN
32161,1888,OP,88992631,510,MANAGEMENT
32162,1888,YZ,35539561,3473,
32163,1888,OP,94599204,3269,INSURANCE
32164,1889,OP,90301942,3298,MANAGEMENT
32165,1891,OP,32430213,2039,MANAGEMENT
32166,1891,YZ,43767422,172,
32167,1891,IJ,13493419,293,INSURANCE
32168,1892,OP,48820698,2398,MANAGEMENT
32169,1893,OP,37540984,6289,MANAGEMENT
32170,1895,IJ,59814214,1792,RENTAL
32171,1895,YZ,97079294,5810,MANAGEMENT
32172,1896,AB,37679821,1792,RENTAL
32173,1896,AB,81584167,9463,MANAGEMENT
32174,1897,EF,82123648,1792,RENTAL
32175,1897,UV,56447219,8458,MANAGEMENT
32176,1897,OP,60395377,2237,
32177,1897,WX,10508221,129,INSURANCE
32178,1899,CD,12900150,3081,MANAGEMENT
32179,1900,KL,4257697,7114,MANAGEMENT
32180,1901,ST,11394077,6355,MANAGEMENT
32181,1903,QR,99218499,1878,MANAGEMENT
32182,1903,YZ,5529422,260,
32183,1904,WX,72036003,2991,MANAGEMENT
32184,1904,KL,63970231,587,
32185,1904,OP,62933331,2257,INSURANCE
32186,1904,WX,91014575,1116,RENTAL
32187,1905,AB,28957480,3506,MANAGEMENT
32188,1905,WX,17456478,3225,
32189,1905,KL,23034429,72,INSURANCE
32190,1906,OP,59762132,1873,LOAN
32191,1906,YZ,62735038,7355,MANAGEMENT
32192,1906,YZ,40499287,158,
32193,1907,OP,72668206,8181,MANAGEMENT
32194,1907,UV,59887331,594,
32195,1908,UV,45842748,3594,MANAGEMENT
32196,1909,AB,56638652,43,MANAGEMENT
32197,1909,KL,63000541,1156,
32198,1909,KL,81369602,928,INSURANCE
32199,1910,YZ,15554768,851,MANAGEMENT
32200,1910,EF,95706283,2336,
32201,1912,AB,72722065,3232,MANAGEMENT
32202,1913,GH,53294521,2613,MANAGEMENT
32203,1914,GH,33870774,1289,MANAGEMENT
32204,1914,UV,9548128,2046,
32205,1915,EF,85960626,4052,MANAGEMENT
32206,1915,GH,43997365,2142,
32207,1916,QR,71571534,4269,MANAGEMENT
32208,1917,YZ,10547238,2943,MANAGEMENT
32209,1918,CD,53045350,4231,MANAGEMENT
32210,1919,EF,92220371,4545,MANAGEMENT
32211,1919,UV,54287219,342,
32212,1920,GH,77530604,3570,MANAGEMENT
32213,1921,MN,40611082,2309,MANAGEMENT
32214,1921,KL,97261964,124,
32217,1924,WX,86879318,1962,MANAGEMENT
32218,1925,WX,28522896,3860,MANAGEMENT
32219,1926,WX,87020074,2643,MANAGEMENT
32220,1926,QR,66210120,361,
32221,1927,ST,54550802,2283,MANAGEMENT
32222,1928,GH,84353714,2318,LOAN
32223,1929,IJ,23485905,2027,MANAGEMENT
32224,1930,ST,47185248,3223,MANAGEMENT
32225,1931,AB,34779352,4898,MANAGEMENT
32226,1931,CD,16274184,23,
32227,1931,AB,90722965,1302,INSURANCE
32228,1933,ST,49145901,3804,MANAGEMENT
32229,1934,CD,78941809,1428,MANAGEMENT
32230,1934,IJ,6592476,4007,
32231,1934,UV,30378473,720,INSURANCE
32232,1934,UV,50147646,1167,
32233,1936,UV,58173835,2141,MANAGEMENT
32234,1937,IJ,67964726,2933,MANAGEMENT
32235,1938,IJ,28358316,6646,MANAGEMENT
32236,1938,UV,41125863,586,RENTAL
32237,1939,CD,50836545,3090,MANAGEMENT
32238,1939,QR,37756449,893,
32239,1940,GH,89983695,3106,MANAGEMENT
32242,1943,EF,34419673,3060,MANAGEMENT
32243,1943,KL,17804307,1412,
32244,1943,MN,56432241,2704,INSURANCE
32245,1943,UV,87436866,2181,
32246,1944,OP,38381874,6741,MANAGEMENT
32247,1946,GH,47834515,7593,MANAGEMENT
32248,1947,QR,53213423,3448,MANAGEMENT
32249,1948,GH,89471458,731,MANAGEMENT
32250,1948,OP,4367113,6569,
32251,1949,GH,62772446,6888,MANAGEMENT
32252,1949,UV,70580106,107,
32253,1949,OP,83566981,43,INSURANCE
32254,1949,IJ,89576708,487,
32255,1950,KL,79988079,6943,MANAGEMENT
32256,1951,UV,67909365,709,MANAGEMENT
32257,1951,EF,62647110,968,
32258,1951,GH,34857571,2441,INSURANCE
32259,1954,IJ,85359781,2140,MANAGEMENT
32260,1955,KL,37730187,1964,MANAGEMENT
32261,1956,UV,409156,4674,MANAGEMENT
32262,1957,UV,19923216,1595,MANAGEMENT
32263,1957,QR,27709353,892,
32264,1958,UV,90704673,2934,MANAGEMENT
32265,1959,YZ,8956242,2975,MANAGEMENT
32266,1959,QR,89473181,167,MANAGEMENT
32267,1960,YZ,50274485,2103,MANAGEMENT
32268,1960,IJ,14609361,47,
32269,1961,QR,5029577,2293,MANAGEMENT
32270,1962,MN,10131866,770,MANAGEMENT
32271,1962,OP,17327452,1192,
32272,1962,MN,43612647,1771,INSURANCE
32273,1963,OP,92063742,3175,MANAGEMENT
32274,1964,CD,4341131,2438,MANAGEMENT
32275,1965,IJ,40902030,9541,MANAGEMENT
32276,1966,EF,77830534,5569,MANAGEMENT
32277,1967,YZ,88398128,5194,LOAN
32278,1967,KL,91595464,14164,MANAGEMENT
32280,1969,QR,67560100,5403,MANAGEMENT
32281,1970,EF,44169485,1774,MANAGEMENT
32282,1970,GH,16633075,1916,
32283,1971,GH,27420634,6624,MANAGEMENT
32284,1972,YZ,67027497,2736,MANAGEMENT
32285,1973,KL,71021574,847,MANAGEMENT
32286,1973,WX,37152791,1150,
32287,1975,QR,25971132,2625,MANAGEMENT
32288,1975,GH,22193175,1480,
32289,1975,ST,98307567,1711,INSURANCE
32290,1975,ST,13919747,765,
32291,1976,CD,86137228,3408,MANAGEMENT
32292,1976,WX,33949554,2157,
32293,1978,KL,82303452,5700,LOAN
32294,1978,OP,85430520,7001,MANAGEMENT
32295,1978,UV,57071173,5900,
32296,1978,KL,25988853,356,INSURANCE
32297,1979,UV,32008636,2014,MANAGEMENT
32298,1980,KL,11773962,6879,MANAGEMENT
32299,1981,OP,11741298,1087,MANAGEMENT
32300,1981,GH,1563025,1097,
32301,1982,OP,49496763,3732,MANAGEMENT
32302,1986,ST,67953830,5451,MANAGEMENT
32303,1988,AB,21216631,2671,MANAGEMENT
32304,1989,MN,72876500,1982,MANAGEMENT
32305,1990,WX,24609065,2168,MANAGEMENT
32306,1991,ST,67935246,2857,MANAGEMENT
32307,1991,QR,67428964,4312,
32308,1991,OP,45115184,341,INSURANCE
32309,1992,AB,63505238,4140,MANAGEMENT
32310,1993,ST,35646581,5700,LOAN
32311,1994,YZ,270581,3962,MANAGEMENT
32312,1994,QR,84585159,706,
32313,1994,WX,14715516,18,INSURANCE
32314,1994,EF,9145510,43,
32315,1995,QR,94729518,2944,MANAGEMENT
32316,1996,GH,14449996,2396,RENTAL
32317,1997,AB,81057321,581,MANAGEMENT
32318,1997,OP,12751335,1361,MANAGEMENT
32319,1999,EF,51544994,2676,MANAGEMENT
32320,1999,EF,25691366,3778,
32321,2000,YZ,79359417,3318,MANAGEMENT
32322,2000,GH,21546656,48,
32323,2000,AB,32802260,14,INSURANCE
32324,2000,KL,13970154,4847,LOAN
32325,2001,MN,24125486,12524,MANAGEMENT
32326,2002,EF,59535497,3688,MANAGEMENT
32327,2003,GH,82628261,2127,RENTAL
32328,2004,MN,4163760,5472,MANAGEMENT
32329,2005,ST,7945675,1924,MANAGEMENT
32330,2005,MN,85910385,141,
32331,2005,GH,61473250,209,INSURANCE
32332,2006,WX,41503340,2764,MANAGEMENT
32333,2006,AB,73561632,371,MANAGEMENT
32334,2008,AB,98016315,543,MANAGEMENT
32335,2008,EF,16119492,3655,
32336,2009,WX,4761881,2995,MANAGEMENT
32337,2009,MN,55095195,1268,
32338,2010,KL,55216366,3876,MANAGEMENT
32339,2011,YZ,51488196,1726,MANAGEMENT
32340,2011,KL,32849800,272,
32341,2011,MN,36082929,12,INSURANCE
32342,2012,IJ,87907689,3844,MANAGEMENT
32346,2015,UV,45701158,4535,MANAGEMENT
32347,2016,WX,59047102,741,MANAGEMENT
32348,2016,KL,14798927,1069,
32349,2016,ST,81232386,157,INSURANCE
32350,2017,UV,15796089,1855,MANAGEMENT
32351,2017,IJ,86340266,816,
32352,2018,WX,36951273,3115,MANAGEMENT
32353,2018,ST,33088541,3210,LOAN
32354,2019,GH,2328062,1422,MANAGEMENT
32355,2019,AB,41162085,265,
32356,2019,OP,89666372,415,INSURANCE
32357,2020,WX,37676316,2329,MANAGEMENT
32358,2022,MN,67742168,1943,MANAGEMENT
32359,2023,CD,12073362,1687,MANAGEMENT
32360,2023,YZ,90052854,4208,
32361,2023,UV,74848830,1052,INSURANCE
32362,2023,OP,19809311,1684,
32363,2024,EF,52183383,7024,MANAGEMENT
32364,2025,OP,27186978,6704,MANAGEMENT
32365,2026,WX,61090582,1943,MANAGEMENT
32366,2026,YZ,17594266,3387,
32367,2027,AB,28182983,3476,MANAGEMENT
32368,2030,CD,8332980,4325,MANAGEMENT
32371,2032,KL,81025844,2873,MANAGEMENT
32372,2032,QR,61507683,225,
32373,2032,KL,53290563,690,INSURANCE
32374,2032,IJ,51595652,1441,
32375,2033,MN,78654551,4274,MANAGEMENT
32376,2034,OP,92716079,8744,MANAGEMENT
32377,2035,WX,13259464,4898,LOAN
32378,2035,GH,67583274,8404,MANAGEMENT
32379,2035,CD,27185577,917,
32380,2035,EF,38668644,121,INSURANCE
32381,2035,WX,54719960,93,
32382,2037,GH,62236136,762,MANAGEMENT
32383,2037,CD,40179944,8535,
32384,2038,KL,62453108,1580,MANAGEMENT
32385,2038,CD,20491111,2062,
32386,2040,UV,19336450,5262,MANAGEMENT
32387,2042,YZ,33737266,1258,MANAGEMENT
32388,2042,IJ,24157494,1008,
32389,2043,QR,39356404,4366,MANAGEMENT
32390,2044,IJ,24649983,8417,MANAGEMENT
32391,2044,UV,64375972,861,RENTAL
32392,2045,EF,65556877,1536,MANAGEMENT
32393,2046,KL,85085910,426,MANAGEMENT
32394,2046,EF,49969434,1647,
32395,2047,AB,49330854,2670,MANAGEMENT
32396,2048,UV,69120418,2525,MANAGEMENT
32397,2048,KL,96522324,1466,
32398,2048,GH,58051741,1017,RENTAL
32399,2049,AB,66625147,4854,MANAGEMENT
32400,2049,GH,14193714,1037,
32401,2050,OP,79913246,3564,MANAGEMENT
32402,2050,WX,28735864,5542,
32403,2050,WX,44012415,197,INSURANCE
32404,2050,KL,89135688,401,
32405,2051,UV,74274343,4898,LOAN
32406,2052,EF,4608887,4278,MANAGEMENT
32407,2052,GH,20415777,72,
32408,2052,OP,20428276,263,INSURANCE
32409,2052,CD,77256530,1799,RENTAL
32410,2053,UV,22726750,4409,MANAGEMENT
32411,2054,ST,18836146,1488,MANAGEMENT
32412,2054,CD,30685097,4448,
32413,2054,UV,2714741,2802,INSURANCE
32414,2055,WX,8321655,6844,MANAGEMENT
32415,2055,KL,87599461,4521,LOAN
32416,2057,OP,70669543,3573,MANAGEMENT
32417,2057,YZ,1773274,970,
32418,2057,KL,24007451,769,INSURANCE
32419,2057,AB,71481627,102,
32420,2058,ST,74001115,2564,MANAGEMENT
32421,2058,ST,17455786,131,
32422,2058,YZ,6131786,5,INSURANCE
32423,2058,IJ,17472982,2,
32424,2060,WX,37982398,7523,MANAGEMENT
32425,2061,QR,55974131,1994,MANAGEMENT
32426,2061,OP,78724276,675,
32427,2062,QR,97387158,7183,LOAN
32428,2062,ST,30643040,107,MANAGEMENT
32429,2062,YZ,28156739,3136,
32430,2063,YZ,7305825,1542,MANAGEMENT
32431,2064,EF,1838881,2323,LOAN
32432,2065,OP,16683084,3075,MANAGEMENT
32433,2066,WX,35182011,2319,MANAGEMENT
32434,2068,QR,33975577,172,MANAGEMENT
32435,2068,WX,6661606,1405,
32436,2068,OP,17151004,1047,INSURANCE
32437,2069,YZ,91279679,484,MANAGEMENT
32438,2069,CD,57790952,2223,
32439,2069,MN,75770503,2108,INSURANCE
32440,2069,YZ,80550372,118,
32441,2070,QR,36406797,8092,MANAGEMENT
32442,2071,ST,19791907,125,MANAGEMENT
32443,2071,WX,44377255,3093,
32444,2072,QR,48987203,6746,MANAGEMENT
32445,2073,KL,67186093,1860,LOAN
32446,2074,ST,88473778,2354,MANAGEMENT
32447,2074,EF,58509194,2568,
32448,2075,KL,26600021,589,MANAGEMENT
32449,2075,OP,56678074,992,
32450,2075,UV,65491747,619,INSURANCE
32451,2076,OP,71402716,382,MANAGEMENT
32452,2076,OP,3638083,1670,MANAGEMENT
32453,2078,GH,3833902,3598,MANAGEMENT
32454,2080,UV,34001827,5961,LOAN
32455,2080,UV,62451505,13628,MANAGEMENT
32456,2081,AB,25160008,2028,MANAGEMENT
32457,2082,CD,31757211,822,MANAGEMENT
32458,2082,CD,92538064,1782,
32459,2082,YZ,18167418,5187,INSURANCE
32460,2083,WX,89846694,8282,MANAGEMENT
32461,2084,YZ,30369031,4554,MANAGEMENT
32462,2085,AB,3505379,2124,MANAGEMENT
32463,2085,UV,94459324,305,
32464,2085,IJ,30590856,4045,INSURANCE
32465,2087,IJ,28660744,4620,RENTAL
32466,2088,AB,86339223,3240,MANAGEMENT
32469,2090,UV,78000944,3532,MANAGEMENT
32470,2092,KL,8791333,7598,MANAGEMENT
32471,2094,ST,94971048,2288,MANAGEMENT
32472,2096,WX,16533756,3731,MANAGEMENT
32473,2096,UV,38005286,5441,
32478,2101,MN,28222400,987,MANAGEMENT
32479,2101,AB,83940368,600,
32480,2101,IJ,57205212,722,INSURANCE
32481,2102,KL,57302659,5662,MANAGEMENT
32482,2102,QR,30830097,1835,
32483,2103,IJ,66471505,1482,MANAGEMENT
32484,2103,EF,60364776,2211,
32485,2104,QR,61960321,6927,MANAGEMENT
32486,2105,EF,57194727,1546,MANAGEMENT
32487,2106,IJ,64902251,3468,MANAGEMENT
32488,2106,KL,14528537,8460,LOAN
32489,2107,YZ,60404908,6395,MANAGEMENT
32490,2107,ST,32207316,663,
32491,2108,WX,52307826,5974,MANAGEMENT
32492,2110,OP,16387468,2050,MANAGEMENT
32493,2111,AB,14447975,4620,RENTAL
32494,2112,UV,22188127,4788,MANAGEMENT
32495,2114,UV,20697045,5102,MANAGEMENT
32496,2114,CD,42759567,1742,
32497,2115,UV,74184041,1940,MANAGEMENT
32498,2116,EF,68418848,7700,LOAN
32499,2116,EF,86869412,1307,MANAGEMENT
32500,2116,QR,59543710,3407,
32501,2117,GH,72168028,7786,MANAGEMENT
32502,2118,YZ,74920552,9871,MANAGEMENT
32503,2119,QR,40626055,5688,MANAGEMENT
32509,2121,ST,58488207,2625,MANAGEMENT
32510,2121,CD,4398906,3382,
32511,2122,UV,7883274,7663,MANAGEMENT
32512,2123,EF,18685001,2141,MANAGEMENT
32513,2124,QR,46953344,5207,MANAGEMENT
32514,2124,KL,31666642,287,
32515,2125,UV,70317023,3225,MANAGEMENT
32516,2127,EF,24088090,1995,MANAGEMENT
32517,2128,OP,30310547,3601,MANAGEMENT
32522,2131,YZ,249672,2560,MANAGEMENT
32523,2131,WX,91249781,957,MANAGEMENT
32524,2133,QR,57979929,2143,MANAGEMENT
32525,2134,AB,67233997,3118,MANAGEMENT
32526,2134,WX,15210831,641,
32527,2134,MN,47395515,637,LOAN
32528,2135,KL,89391642,2740,MANAGEMENT
32529,2135,QR,91295229,4101,
32530,2137,KL,97860681,1959,RENTAL
32531,2138,UV,60928738,9788,MANAGEMENT
32532,2139,IJ,36101162,2154,MANAGEMENT
32533,2139,GH,92438989,4737,
32534,2139,MN,30308371,6275,INSURANCE
32535,2140,WX,27352017,2318,MANAGEMENT
32536,2141,UV,77834790,5796,MANAGEMENT
32537,2142,YZ,3758663,9768,MANAGEMENT
32538,2142,OP,47238999,1944,LOAN
32539,2143,MN,66855954,7264,MANAGEMENT
32540,2143,OP,18297326,1985,LOAN
32545,2146,UV,75200062,2400,MANAGEMENT
32546,2146,AB,64262807,3230,
32547,2147,MN,42237263,2965,MANAGEMENT
32548,2147,WX,37541866,1341,RENTAL
32549,2148,QR,41176962,2301,MANAGEMENT
32550,2148,MN,6842810,69,
32551,2149,MN,14587313,2536,MANAGEMENT
32552,2150,AB,37624383,2019,MANAGEMENT
32553,2151,YZ,35530597,5286,MANAGEMENT
32554,2151,GH,97779327,1227,
32555,2151,AB,65584575,223,INSURANCE
32556,2152,QR,56643396,3191,MANAGEMENT
32557,2153,IJ,28541732,5130,LOAN
32558,2153,KL,60141891,1737,MANAGEMENT
32559,2153,CD,79112446,10303,
32560,2153,AB,94730412,2223,INSURANCE
32561,2154,AB,22301203,2126,MANAGEMENT
32562,2155,IJ,66442948,735,MANAGEMENT
32563,2155,ST,23068177,1534,
32564,2156,WX,3410566,9921,MANAGEMENT
32565,2157,EF,96798324,9094,MANAGEMENT
32566,2159,CD,89892041,1118,MANAGEMENT
32567,2159,AB,91621130,7601,
32568,2160,KL,74125879,6084,MANAGEMENT
32569,2161,CD,11111456,2770,MANAGEMENT
32570,2161,WX,86137514,1068,
32571,2162,UV,68998408,8468,MANAGEMENT
32572,2163,KL,45403152,2403,MANAGEMENT
32573,2163,ST,64506924,2791,
32574,2164,WX,68996095,7552,MANAGEMENT
32575,2165,CD,40212154,3275,LOAN
32576,2165,IJ,83407926,12493,MANAGEMENT
32577,2166,YZ,4978508,262,MANAGEMENT
32578,2166,ST,84241741,991,
32579,2166,UV,73421168,5263,INSURANCE
32580,2167,IJ,18770349,5922,MANAGEMENT
32581,2167,QR,38404792,7094,LOAN
32586,2169,AB,49559926,6235,MANAGEMENT
32587,2169,QR,71835785,875,
32588,2169,MN,98909568,1530,RENTAL
32589,2170,KL,69894355,4838,MANAGEMENT
32590,2170,YZ,60630810,1468,
32591,2170,MN,6311643,6011,INSURANCE
32594,2172,KL,8108789,3413,MANAGEMENT
32595,2173,WX,74140065,1951,MANAGEMENT
32596,2174,OP,97218501,4367,MANAGEMENT
32597,2176,MN,81908911,8308,LOAN
32598,2176,KL,62845337,1085,MANAGEMENT
32599,2176,EF,57953965,5135,
32600,2177,QR,5411524,3168,MANAGEMENT
32601,2178,ST,96580969,7959,MANAGEMENT
32602,2179,CD,2150762,2386,MANAGEMENT
32603,2179,OP,48367720,3650,
32604,2179,YZ,6092787,240,INSURANCE
32605,2179,OP,22667289,78,
32609,2182,OP,88771032,5262,MANAGEMENT
32610,2184,IJ,59498178,3165,MANAGEMENT
32611,2185,MN,23456716,2004,MANAGEMENT
32612,2186,ST,33835828,2283,MANAGEMENT
32613,2187,WX,29976457,4456,LOAN
32617,2189,UV,89534949,1449,MANAGEMENT
32618,2189,WX,36365342,704,
